order_id,date,product,category,quantity,unit_price,discount_percentage,region,payment_method,customer_segment,sales_channel,shipping_method,customer_id,salesperson_id,customer_name,country,state,salesperson_name,discount_amount,subtotal,total_amount,shipping_cost,final_amount,returned
ORD-000449,2020-06-10T13:00:00.000000,Headphones,Electronics,10,1078.97,10,Central,PayPal,Consumer,Online,Standard,CUST-00322,SP-023,Carlos Ahmed,Canada,Quebec,Yan Fischer,1078.97,10789.7,9710.73,10,9720.73,false
ORD-000120,2020-06-11T17:00:00.000000,Laptop,Electronics,1,1442.4,0,North,Cash,Small Business,Online,Standard,CUST-00029,SP-018,Sarah Kumar,Australia,Western Australia,Richard Andersen,0.0,1442.4,1442.4,10,1452.4,false
ORD-000697,2020-06-12T04:00:00.000000,Laptop,Electronics,8,87.35,5,West,Credit Card,Consumer,Online,Express,CUST-00352,SP-018,Susan Kim,Canada,Saskatchewan,Richard Andersen,34.94,698.8,663.86,25,688.86,true
ORD-000682,2020-06-13T06:00:00.000000,Laptop,Electronics,7,1236.22,5,South,Debit Card,Small Business,Direct Sales,Next Day,CUST-00251,SP-024,Patricia Kumar,United States,Ohio,Richard Kumar,432.68,8653.54,8220.86,50,8270.86,false
ORD-000372,2020-06-15T17:00:00.000000,Headphones,Electronics,2,1881.18,5,North,Credit Card,Consumer,Direct Sales,Express,CUST-00340,SP-029,Jennifer Chen,Australia,South Australia,Isabella Popov,188.12,3762.36,3574.24,25,3599.24,false
ORD-000360,2020-06-18T12:00:00.000000,Tablet,Peripherals,10,1820.29,10,West,Debit Card,Consumer,Retail Store,Standard,CUST-00175,SP-018,Anna Oliveira,Australia,Tasmania,Richard Andersen,1820.29,18202.9,16382.61,10,16392.61,false
ORD-000814,2020-06-19T05:00:00.000000,Desktop,Peripherals,1,890.91,20,South,Debit Card,Consumer,Online,Pickup,CUST-00253,SP-040,Yuki Williams,Australia,Western Australia,Karen Le,178.18,890.91,712.73,0,712.73,false
ORD-000871,2020-06-19T09:00:00.000000,Desktop,Accessories,4,547.91,15,East,Bank Transfer,Consumer,Retail Store,Standard,CUST-00366,SP-020,Ming Rodriguez,Germany,Lower Saxony,Susan Le,328.75,2191.64,1862.89,10,1872.89,false
ORD-000676,2020-06-22T19:00:00.000000,Printer,Peripherals,4,98.69,10,Central,Debit Card,Small Business,Online,Express,CUST-00449,SP-039,Omar Davis,United States,Florida,Wei Wang,39.48,394.76,355.28,25,380.28,false
ORD-000582,2020-06-24T11:00:00.000000,Laptop,Electronics,8,1784.56,0,West,Bank Transfer,Government,Online,Next Day,CUST-00481,SP-021,Elena Jensen,United States,Texas,Ming Levy,0.0,14276.48,14276.48,50,14326.48,false
ORD-000987,2020-06-25T00:00:00.000000,Speaker,Peripherals,3,880.94,15,North,Cash,Government,Online,Next Day,CUST-00472,SP-019,Sofia Andersen,Germany,Baden-Württemberg,Anna Miller,396.42,2642.82,2246.4,50,2296.4,false
ORD-000688,2020-06-25T03:00:00.000000,Headphones,Accessories,3,1514.0,5,North,PayPal,Government,Direct Sales,Standard,CUST-00207,SP-011,Mason Wang,Germany,North Rhine-Westphalia,Carlos Kowalski,227.1,4542.0,4314.9,10,4324.9,false
ORD-000365,2020-06-25T07:00:00.000000,Printer,Peripherals,7,796.46,20,West,Cash,Enterprise,Retail Store,Standard,CUST-00105,SP-026,Yan Johnson,United States,Michigan,Charles Ivanov,1115.04,5575.22,4460.18,10,4470.18,false
ORD-000924,2020-06-26T10:00:00.000000,Laptop,Electronics,10,1470.32,0,West,Credit Card,Small Business,Distributor,Express,CUST-00398,SP-016,Li Wang,United Kingdom,Scotland,Ming Smirnov,0.0,14703.2,14703.2,25,14728.2,false
ORD-000943,2020-06-29T14:00:00.000000,Monitor,Accessories,4,1115.59,5,North,Credit Card,Small Business,Online,Next Day,CUST-00249,SP-021,Li Miller,Australia,Queensland,Ming Levy,223.12,4462.36,4239.24,50,4289.24,false
ORD-000634,2020-06-30T07:00:00.000000,Laptop,Electronics,10,51.27,20,West,PayPal,Government,Retail Store,Next Day,CUST-00165,SP-002,Sarah Mohamed,United Kingdom,Wales,James Roy,102.54,512.7,410.16,50,460.16,false
ORD-000049,2020-07-01T06:00:00.000000,Laptop,Accessories,3,1942.82,5,South,Credit Card,Small Business,Retail Store,Standard,CUST-00097,SP-032,Elena Li,Germany,Bavaria,James Williams,291.42,5828.46,5537.04,10,5547.04,false
ORD-000670,2020-07-01T08:00:00.000000,Desktop,Peripherals,10,147.97,15,South,Debit Card,Consumer,Direct Sales,Standard,CUST-00438,SP-047,James Oliveira,United Kingdom,England,Jennifer Chen,221.96,1479.7,1257.74,10,1267.74,false
ORD-000356,2020-07-02T06:00:00.000000,Mouse,Accessories,10,661.96,5,South,Cash,Consumer,Direct Sales,Pickup,CUST-00324,SP-001,Patricia Le,United States,North Carolina,Yan Jensen,330.98,6619.6,6288.62,0,6288.62,false
ORD-000335,2020-07-02T13:00:00.000000,Monitor,Accessories,5,1060.12,10,West,PayPal,Consumer,Distributor,Express,CUST-00249,SP-025,Li Miller,Australia,Queensland,Joseph Smirnov,530.06,5300.6,4770.54,25,4795.54,false
ORD-000161,2020-07-05T13:00:00.000000,Keyboard,Peripherals,1,883.82,20,West,Cash,Enterprise,Distributor,Next Day,CUST-00478,SP-021,Linda Rodriguez,United States,Ohio,Ming Levy,176.76,883.82,707.06,50,757.06,false
ORD-000893,2020-07-06T23:00:00.000000,Mouse,Peripherals,7,1871.89,0,East,PayPal,Small Business,Online,Standard,CUST-00178,SP-025,Ethan Tran,United States,California,Joseph Smirnov,0.0,13103.23,13103.23,10,13113.23,false
ORD-000915,2020-07-07T16:00:00.000000,Keyboard,Accessories,7,651.51,10,East,Cash,Consumer,Online,Pickup,CUST-00368,SP-022,Fatima Nguyen,United Kingdom,Wales,Liam Williams,456.06,4560.57,4104.51,0,4104.51,false
ORD-000450,2020-07-08T07:00:00.000000,Keyboard,Electronics,8,462.69,15,North,Bank Transfer,Government,Retail Store,Next Day,CUST-00346,SP-020,David Jones,Canada,Nova Scotia,Susan Le,555.23,3701.52,3146.29,50,3196.29,false
ORD-000531,2020-07-10T05:00:00.000000,Headphones,Peripherals,1,246.91,10,North,Cash,Small Business,Direct Sales,Standard,CUST-00434,SP-049,William Zhang,United Kingdom,Wales,Elizabeth Sharma,24.69,246.91,222.22,10,232.22,false
ORD-000744,2020-07-10T11:00:00.000000,Printer,Accessories,2,1340.73,15,North,Bank Transfer,Consumer,Direct Sales,Pickup,CUST-00128,SP-021,Fatima Sharma,Australia,Tasmania,Ming Levy,402.22,2681.46,2279.24,0,2279.24,false
ORD-000192,2020-07-10T22:00:00.000000,Mouse,Peripherals,3,1054.26,0,West,Cash,Government,Retail Store,Standard,CUST-00299,SP-015,Thomas Singh,Australia,New South Wales,Ming Nielsen,0.0,3162.78,3162.78,10,3172.78,false
ORD-000065,2020-07-17T23:00:00.000000,Laptop,Electronics,8,200.11,10,South,Credit Card,Small Business,Online,Express,CUST-00303,SP-032,Karen Martin,United States,Texas,James Williams,160.09,1600.88,1440.79,25,1465.79,false
ORD-000681,2020-07-19T08:00:00.000000,Mouse,Electronics,10,267.61,0,Central,Bank Transfer,Consumer,Distributor,Standard,CUST-00059,SP-048,Lucas Fischer,Australia,Victoria,Hiroshi Popov,0.0,2676.1,2676.1,10,2686.1,false
ORD-000316,2020-07-21T16:00:00.000000,Laptop,Peripherals,3,770.67,15,West,PayPal,Small Business,Retail Store,Express,CUST-00263,SP-031,Li Davis,Germany,North Rhine-Westphalia,Lucas Nielsen,346.8,2312.01,1965.21,25,1990.21,false
ORD-000769,2020-07-22T18:00:00.000000,Mouse,Electronics,10,1483.11,15,North,Cash,Government,Online,Pickup,CUST-00203,SP-042,Richard Levy,United States,Ohio,Barbara Ivanov,2224.67,14831.1,12606.43,0,12606.43,false
ORD-000259,2020-07-23T02:00:00.000000,Speaker,Peripherals,8,275.02,10,East,Debit Card,Government,Online,Express,CUST-00287,SP-042,Michael Zhang,Australia,South Australia,Barbara Ivanov,220.02,2200.16,1980.14,25,2005.14,false
ORD-000055,2020-07-23T05:00:00.000000,Laptop,Electronics,5,725.72,5,East,Bank Transfer,Consumer,Distributor,Next Day,CUST-00127,SP-005,Barbara Ahmed,Germany,Saxony,David Kim,181.43,3628.6,3447.17,50,3497.17,false
ORD-000791,2020-07-25T04:00:00.000000,Desktop,Accessories,3,1661.77,5,West,Cash,Government,Online,Express,CUST-00019,SP-041,Fatima Garcia,United States,New York,Barbara Santos,249.27,4985.31,4736.04,25,4761.04,false
ORD-000334,2020-07-31T18:00:00.000000,Printer,Peripherals,1,1615.85,15,Central,Debit Card,Consumer,Direct Sales,Next Day,CUST-00379,SP-044,Mia Oliveira,Canada,Ontario,Emma Kumar,242.38,1615.85,1373.47,50,1423.47,false
ORD-000152,2020-08-05T07:00:00.000000,Monitor,Accessories,1,574.26,5,West,Credit Card,Small Business,Online,Express,CUST-00038,SP-040,Luis Smirnov,Germany,Saxony,Karen Le,28.71,574.26,545.55,25,570.55,false
ORD-000153,2020-08-06T09:00:00.000000,Mouse,Peripherals,10,768.48,0,South,Debit Card,Enterprise,Distributor,Standard,CUST-00131,SP-017,Elena Wang,United Kingdom,Wales,Yan Wang,0.0,7684.8,7684.8,10,7694.8,false
ORD-000402,2020-08-12T05:00:00.000000,Headphones,Electronics,8,1806.87,5,West,Debit Card,Small Business,Distributor,Pickup,CUST-00464,SP-011,Akiko Brown,Canada,Quebec,Carlos Kowalski,722.75,14454.96,13732.21,0,13732.21,false
ORD-000498,2020-08-14T10:00:00.000000,Printer,Accessories,9,214.9,20,South,PayPal,Consumer,Direct Sales,Standard,CUST-00180,SP-015,Ava Sharma,United States,Illinois,Ming Nielsen,386.82,1934.1,1547.28,10,1557.28,false
ORD-000772,2020-08-14T23:00:00.000000,Speaker,Electronics,10,1011.0,10,South,Cash,Consumer,Direct Sales,Pickup,CUST-00202,SP-033,Jessica Andersen,United Kingdom,England,Yan Tremblay,1011.0,10110.0,9099.0,0,9099.0,false
ORD-000759,2020-08-16T03:00:00.000000,Keyboard,Electronics,1,1822.89,0,Central,Credit Card,Enterprise,Retail Store,Standard,CUST-00460,SP-011,Sarah Chen,United Kingdom,Northern Ireland,Carlos Kowalski,0.0,1822.89,1822.89,10,1832.89,false
ORD-000739,2020-08-19T05:00:00.000000,Keyboard,Accessories,3,1937.75,15,East,Debit Card,Consumer,Direct Sales,Pickup,CUST-00273,SP-040,Liam Zhang,United States,Florida,Karen Le,871.99,5813.25,4941.26,0,4941.26,true
ORD-000873,2020-08-19T10:00:00.000000,Laptop,Accessories,2,742.05,20,West,PayPal,Small Business,Direct Sales,Standard,CUST-00094,SP-016,Linda Nielsen,United Kingdom,Northern Ireland,Ming Smirnov,296.82,1484.1,1187.28,10,1197.28,false
ORD-000652,2020-08-21T08:00:00.000000,Smartphone,Peripherals,3,1533.12,10,South,Bank Transfer,Government,Direct Sales,Standard,CUST-00080,SP-014,Joseph Singh,Australia,Western Australia,Sarah Ahmed,459.94,4599.36,4139.42,10,4149.42,false
ORD-000714,2020-08-22T10:00:00.000000,Printer,Peripherals,2,1491.18,15,Central,PayPal,Enterprise,Direct Sales,Next Day,CUST-00318,SP-019,Ava Schmidt,Canada,Ontario,Anna Miller,447.35,2982.36,2535.01,50,2585.01,false
ORD-000952,2020-08-22T15:00:00.000000,Smartphone,Peripherals,7,245.48,10,South,Credit Card,Enterprise,Retail Store,Express,CUST-00213,SP-012,Emma Davis,United Kingdom,England,James Roy,171.84,1718.36,1546.52,25,1571.52,false
ORD-000266,2020-08-22T18:00:00.000000,Laptop,Electronics,8,814.13,20,East,Debit Card,Consumer,Direct Sales,Pickup,CUST-00228,SP-043,Karen Suzuki,Canada,Quebec,Elizabeth Fischer,1302.61,6513.04,5210.43,0,5210.43,false
ORD-000416,2020-08-23T14:00:00.000000,Tablet,Electronics,9,520.92,10,North,Cash,Small Business,Online,Standard,CUST-00208,SP-035,Emma Andersen,United Kingdom,Scotland,Liam Singh,468.83,4688.28,4219.45,10,4229.45,true
ORD-000497,2020-08-29T23:00:00.000000,Monitor,Electronics,2,875.5,10,East,Credit Card,Small Business,Distributor,Next Day,CUST-00197,SP-027,Karen Sharma,United Kingdom,England,Sofia Davis,175.1,1751.0,1575.9,50,1625.9,false
ORD-000822,2020-08-30T07:00:00.000000,Headphones,Accessories,9,543.07,20,Central,Bank Transfer,Enterprise,Online,Next Day,CUST-00178,SP-032,Ethan Tran,United States,California,James Williams,977.53,4887.63,3910.1,50,3960.1,false
ORD-000712,2020-08-31T07:00:00.000000,Desktop,Accessories,2,1896.96,10,West,Bank Transfer,Government,Online,Express,CUST-00322,SP-018,Carlos Ahmed,Canada,Quebec,Richard Andersen,379.39,3793.92,3414.53,25,3439.53,true
ORD-000097,2020-08-31T16:00:00.000000,Desktop,Electronics,7,543.55,5,North,Debit Card,Small Business,Distributor,Standard,CUST-00036,SP-013,Anna Schmidt,Germany,North Rhine-Westphalia,Ava Jones,190.24,3804.85,3614.61,10,3624.61,false
ORD-000672,2020-09-01T06:00:00.000000,Headphones,Peripherals,9,1124.76,5,East,Cash,Consumer,Retail Store,Standard,CUST-00263,SP-007,Li Davis,Germany,North Rhine-Westphalia,Juan Cohen,506.14,10122.84,9616.7,10,9626.7,false
ORD-000448,2020-09-03T17:00:00.000000,Speaker,Electronics,2,716.72,5,West,Credit Card,Enterprise,Direct Sales,Express,CUST-00228,SP-037,Karen Suzuki,Canada,Quebec,Liam Ivanov,71.67,1433.44,1361.77,25,1386.77,false
ORD-000870,2020-09-05T04:00:00.000000,Monitor,Electronics,10,778.24,5,East,Debit Card,Small Business,Online,Express,CUST-00009,SP-028,Charles Fischer,United Kingdom,England,Karen Le,389.12,7782.4,7393.28,25,7418.28,false
ORD-000701,2020-09-06T18:00:00.000000,Desktop,Peripherals,2,507.13,15,South,PayPal,Small Business,Distributor,Pickup,CUST-00069,SP-040,Jennifer Nguyen,Australia,Queensland,Karen Le,152.14,1014.26,862.12,0,862.12,false
ORD-000510,2020-09-07T01:00:00.000000,Laptop,Electronics,2,1994.61,15,East,PayPal,Enterprise,Retail Store,Next Day,CUST-00490,SP-019,Robert Martin,Canada,Ontario,Anna Miller,598.38,3989.22,3390.84,50,3440.84,false
ORD-000981,2020-09-07T08:00:00.000000,Monitor,Peripherals,10,1433.41,10,South,Cash,Enterprise,Retail Store,Pickup,CUST-00423,SP-010,Thomas Santos,Canada,Nova Scotia,Charlotte Rodriguez,1433.41,14334.1,12900.69,0,12900.69,false
ORD-000535,2020-09-11T18:00:00.000000,Printer,Peripherals,1,1530.62,15,Central,Cash,Enterprise,Distributor,Express,CUST-00048,SP-013,Ahmed Patel,Germany,Lower Saxony,Ava Jones,229.59,1530.62,1301.03,25,1326.03,false
ORD-000821,2020-09-12T21:00:00.000000,Printer,Electronics,9,1247.24,0,East,Debit Card,Small Business,Retail Store,Express,CUST-00386,SP-025,Anna Jones,United States,New York,Joseph Smirnov,0.0,11225.16,11225.16,25,11250.16,false
ORD-000256,2020-09-15T17:00:00.000000,Monitor,Accessories,8,1747.53,10,East,PayPal,Government,Online,Standard,CUST-00493,SP-044,Ava Fischer,Australia,Queensland,Emma Kumar,1398.02,13980.24,12582.22,10,12592.22,false
ORD-000673,2020-09-16T18:00:00.000000,Printer,Electronics,7,904.45,0,North,Debit Card,Consumer,Online,Express,CUST-00365,SP-032,Susan Smirnov,Australia,South Australia,James Williams,0.0,6331.15,6331.15,25,6356.15,false
ORD-000070,2020-09-18T07:00:00.000000,Desktop,Electronics,6,1218.14,5,East,Cash,Government,Retail Store,Next Day,CUST-00139,SP-003,Thomas Tran,Canada,New Brunswick,Mia Schmidt,365.44,7308.84,6943.4,50,6993.4,false
ORD-000717,2020-09-19T17:00:00.000000,Printer,Electronics,5,1928.55,15,Central,PayPal,Government,Online,Express,CUST-00197,SP-032,Karen Sharma,United Kingdom,England,James Williams,1446.41,9642.75,8196.34,25,8221.34,false
ORD-000736,2020-09-20T18:00:00.000000,Mouse,Peripherals,5,367.44,20,West,PayPal,Enterprise,Distributor,Next Day,CUST-00154,SP-030,Karen Tremblay,United States,California,Wei Singh,367.44,1837.2,1469.76,50,1519.76,false
ORD-000801,2020-09-21T21:00:00.000000,Speaker,Accessories,3,1490.79,20,North,Debit Card,Government,Retail Store,Next Day,CUST-00298,SP-020,Ava Martin,United Kingdom,Northern Ireland,Susan Le,894.47,4472.37,3577.9,50,3627.9,false
ORD-000474,2020-09-23T00:00:00.000000,Mouse,Accessories,7,937.59,20,West,PayPal,Consumer,Direct Sales,Pickup,CUST-00085,SP-028,Richard Singh,United States,North Carolina,Karen Le,1312.63,6563.13,5250.5,0,5250.5,false
ORD-000750,2020-09-25T22:00:00.000000,Printer,Accessories,1,1526.24,10,East,Bank Transfer,Consumer,Distributor,Pickup,CUST-00058,SP-018,William Ali,Canada,Manitoba,Richard Andersen,152.62,1526.24,1373.62,0,1373.62,false
ORD-000135,2020-09-26T02:00:00.000000,Tablet,Peripherals,1,208.24,5,Central,Debit Card,Enterprise,Online,Express,CUST-00440,SP-045,James Chen,United States,Georgia,Yuki Wang,10.41,208.24,197.83,25,222.83,false
ORD-000424,2020-09-28T23:00:00.000000,Keyboard,Peripherals,1,659.92,20,East,Debit Card,Consumer,Direct Sales,Pickup,CUST-00477,SP-038,Pavel Santos,Australia,South Australia,Sofia Mueller,131.98,659.92,527.94,0,527.94,false
ORD-000942,2020-10-07T12:00:00.000000,Headphones,Peripherals,3,649.07,20,Central,Credit Card,Enterprise,Direct Sales,Pickup,CUST-00345,SP-012,Jennifer Nguyen,Canada,Alberta,James Roy,389.44,1947.21,1557.77,0,1557.77,false
ORD-000422,2020-10-08T04:00:00.000000,Keyboard,Peripherals,5,1578.29,0,East,Credit Card,Consumer,Online,Standard,CUST-00331,SP-010,Carlos Wang,United Kingdom,Northern Ireland,Charlotte Rodriguez,0.0,7891.45,7891.45,10,7901.45,false
ORD-000151,2020-10-08T21:00:00.000000,Printer,Peripherals,5,1099.75,10,Central,Bank Transfer,Small Business,Retail Store,Standard,CUST-00367,SP-036,Robert Popov,Australia,Victoria,Pavel Le,549.88,5498.75,4948.87,10,4958.87,false
ORD-000707,2020-10-09T21:00:00.000000,Smartphone,Accessories,4,567.72,20,Central,Debit Card,Consumer,Retail Store,Next Day,CUST-00081,SP-036,Liam Liu,Germany,Baden-Württemberg,Pavel Le,454.18,2270.88,1816.7,50,1866.7,false
ORD-000132,2020-10-11T08:00:00.000000,Monitor,Electronics,9,1478.83,5,South,Debit Card,Small Business,Online,Express,CUST-00433,SP-047,Elena Ahmed,Australia,Western Australia,Jennifer Chen,665.47,13309.47,12644.0,25,12669.0,false
ORD-000117,2020-10-11T22:00:00.000000,Printer,Accessories,1,1245.92,5,Central,PayPal,Government,Direct Sales,Next Day,CUST-00019,SP-006,Fatima Garcia,United States,New York,Robert Jensen,62.3,1245.92,1183.62,50,1233.62,false
ORD-000486,2020-10-12T04:00:00.000000,Speaker,Accessories,5,1002.57,10,Central,Cash,Enterprise,Direct Sales,Standard,CUST-00377,SP-017,Emma Mueller,Australia,South Australia,Yan Wang,501.29,5012.85,4511.56,10,4521.56,false
ORD-000187,2020-10-12T14:00:00.000000,Smartphone,Accessories,3,1386.01,15,South,Debit Card,Enterprise,Retail Store,Express,CUST-00437,SP-048,Robert Nielsen,Canada,Saskatchewan,Hiroshi Popov,623.7,4158.03,3534.33,25,3559.33,false
ORD-000109,2020-10-12T19:00:00.000000,Headphones,Peripherals,1,1509.35,5,West,Credit Card,Small Business,Distributor,Pickup,CUST-00197,SP-040,Karen Sharma,United Kingdom,England,Karen Le,75.47,1509.35,1433.88,0,1433.88,false
ORD-000289,2020-10-14T08:00:00.000000,Headphones,Accessories,1,407.71,10,South,Debit Card,Enterprise,Distributor,Next Day,CUST-00162,SP-005,Patricia Roy,United States,Texas,David Kim,40.77,407.71,366.94,50,416.94,false
ORD-000770,2020-10-15T00:00:00.000000,Headphones,Electronics,4,1086.34,20,East,Debit Card,Consumer,Online,Pickup,CUST-00455,SP-025,Luis Weber,Australia,Tasmania,Joseph Smirnov,869.07,4345.36,3476.29,0,3476.29,false
ORD-000683,2020-10-16T11:00:00.000000,Mouse,Electronics,10,598.05,10,Central,Debit Card,Enterprise,Direct Sales,Next Day,CUST-00335,SP-040,Wei Ivanov,Australia,Western Australia,Karen Le,598.05,5980.5,5382.45,50,5432.45,false
ORD-000950,2020-10-17T04:00:00.000000,Tablet,Accessories,6,214.05,0,Central,Credit Card,Government,Direct Sales,Standard,CUST-00134,SP-050,David Tremblay,Germany,Saxony,Emma Ivanov,0.0,1284.3,1284.3,10,1294.3,false
ORD-000954,2020-10-18T14:00:00.000000,Headphones,Accessories,7,1340.35,5,East,Bank Transfer,Enterprise,Direct Sales,Next Day,CUST-00482,SP-015,Emma Sharma,Australia,South Australia,Ming Nielsen,469.12,9382.45,8913.33,50,8963.33,false
ORD-000749,2020-10-20T12:00:00.000000,Smartphone,Peripherals,2,1643.95,5,South,Bank Transfer,Consumer,Distributor,Standard,CUST-00059,SP-023,Lucas Fischer,Australia,Victoria,Yan Fischer,164.4,3287.9,3123.5,10,3133.5,false
ORD-000896,2020-10-22T20:00:00.000000,Printer,Electronics,4,1278.15,5,South,Cash,Small Business,Distributor,Next Day,CUST-00072,SP-021,Mia Oliveira,Germany,Saxony,Ming Levy,255.63,5112.6,4856.97,50,4906.97,false
ORD-000268,2020-10-24T16:00:00.000000,Tablet,Electronics,3,448.42,10,Central,Credit Card,Enterprise,Retail Store,Standard,CUST-00236,SP-007,James Schmidt,Canada,Saskatchewan,Juan Cohen,134.53,1345.26,1210.73,10,1220.73,false
ORD-000815,2020-10-25T01:00:00.000000,Keyboard,Electronics,10,727.66,10,Central,Credit Card,Consumer,Direct Sales,Standard,CUST-00252,SP-014,Ming Ali,Australia,Tasmania,Sarah Ahmed,727.66,7276.6,6548.94,10,6558.94,false
ORD-000636,2020-10-25T09:00:00.000000,Monitor,Peripherals,2,1595.56,15,East,Debit Card,Small Business,Online,Next Day,CUST-00202,SP-047,Jessica Andersen,United Kingdom,England,Jennifer Chen,478.67,3191.12,2712.45,50,2762.45,false
ORD-000242,2020-10-26T03:00:00.000000,Laptop,Accessories,4,812.51,0,West,Credit Card,Government,Direct Sales,Standard,CUST-00153,SP-023,Yuki Liu,United States,Michigan,Yan Fischer,0.0,3250.04,3250.04,10,3260.04,false
ORD-000190,2020-10-26T18:00:00.000000,Desktop,Accessories,9,654.12,20,West,Debit Card,Enterprise,Direct Sales,Standard,CUST-00251,SP-035,Patricia Kumar,United States,Ohio,Liam Singh,1177.42,5887.08,4709.66,10,4719.66,false
ORD-000584,2020-10-27T11:00:00.000000,Smartphone,Accessories,7,430.57,15,Central,Debit Card,Government,Direct Sales,Standard,CUST-00491,SP-028,Barbara Weber,United States,Georgia,Karen Le,452.1,3013.99,2561.89,10,2571.89,false
ORD-000355,2020-10-27T22:00:00.000000,Headphones,Electronics,3,444.4,5,East,PayPal,Government,Direct Sales,Pickup,CUST-00279,SP-046,Linda Jensen,United Kingdom,Northern Ireland,Sofia Li,66.66,1333.2,1266.54,0,1266.54,false
ORD-000552,2020-10-28T07:00:00.000000,Mouse,Electronics,3,1736.08,0,North,Credit Card,Enterprise,Direct Sales,Express,CUST-00473,SP-028,Linda Levy,Canada,Ontario,Karen Le,0.0,5208.24,5208.24,25,5233.24,false
